index,Thiessen_date,Thiessen,skew_date,skew,diff_days,abs_days
22,1982-03-29,10.613218445456793,1982-03-29,0.16692463180220354,0 days 00:00:00.000000000,0.0
34,1983-03-01,0.0,1983-03-08,0.1880317117367573,-7 days +00:00:00.000000000,7.0
46,1984-03-29,0.8039593117276479,1984-03-03,0.27563009018600704,26 days 00:00:00.000000000,26.0
57,1985-03-06,1.7903551930874124,1985-03-15,0.4810089751446349,-9 days +00:00:00.000000000,9.0
69,1986-03-01,0.0,1986-03-03,0.27980776721969003,-2 days +00:00:00.000000000,2.0
81,1987-03-01,0.0,1987-03-31,0.12785261625413571,-30 days +00:00:00.000000000,30.0
93,1988-03-01,0.0,1988-03-07,0.20555163384031525,-6 days +00:00:00.000000000,6.0
105,1989-03-16,9.188186922374813,1989-03-29,0.21542219581516756,-13 days +00:00:00.000000000,13.0
117,1990-03-17,2.055016365849625,1990-03-07,0.10475389346891352,10 days 00:00:00.000000000,10.0
129,1991-03-17,8.031852631733264,1991-03-17,0.13919056223836715,0 days 00:00:00.000000000,0.0
140,1992-03-01,0.0,1992-03-07,0.03975879588991861,-6 days +00:00:00.000000000,6.0
152,1993-03-20,44.08056757066473,1993-03-21,0.16146444945912974,-1 days +00:00:00.000000000,1.0
164,1994-03-22,21.289216630483466,1994-03-15,0.19096820565611347,7 days 00:00:00.000000000,7.0
176,1995-03-26,10.25007002800657,1995-03-05,0.1071246233181234,21 days 00:00:00.000000000,21.0
188,1996-03-22,1.0119398917450593,1996-03-01,0.09133081948966887,21 days 00:00:00.000000000,21.0
200,1997-03-07,0.17572420685544393,1997-03-31,0.048325400038605214,-24 days +00:00:00.000000000,24.0
212,1998-03-01,0.0,1998-03-29,0.12058309388545765,-28 days +00:00:00.000000000,28.0
224,1999-03-30,43.49753678334293,1999-03-26,0.0905207316511132,4 days 00:00:00.000000000,4.0
236,2000-03-08,19.92335594491549,2000-03-01,0.2790707858039086,7 days 00:00:00.000000000,7.0
248,2001-03-29,34.84334276041689,2001-03-12,0.31396359629634485,17 days 00:00:00.000000000,17.0
260,2002-03-01,0.0,2002-03-08,0.2182041118458895,-7 days +00:00:00.000000000,7.0
272,2003-03-12,0.5967797041804481,2003-03-12,0.2591938243286977,0 days 00:00:00.000000000,0.0
284,2004-03-01,0.0,2004-03-07,0.18267268539840872,-6 days +00:00:00.000000000,6.0
296,2005-03-04,0.10897814033204277,2005-03-06,0.2282729303151542,-2 days +00:00:00.000000000,2.0
308,2006-03-15,5.319768257869558,2006-03-02,0.16220247662373294,13 days 00:00:00.000000000,13.0
320,2007-03-21,31.948835688877026,2007-03-21,0.2861732216484282,0 days 00:00:00.000000000,0.0
332,2008-03-08,35.393832006684754,2008-03-04,0.11012042776403012,4 days 00:00:00.000000000,4.0
344,2009-03-07,62.631068503090546,2009-03-15,0.1160759018247928,-8 days +00:00:00.000000000,8.0
356,2010-03-27,10.74323337169806,2010-03-10,0.2673391599727622,17 days 00:00:00.000000000,17.0
368,2011-03-24,18.14984836747217,2011-03-28,0.3162679662134101,-4 days +00:00:00.000000000,4.0
379,2012-03-21,13.715874852076054,2012-03-26,0.3473692768290837,-5 days +00:00:00.000000000,5.0
391,2013-03-26,11.585595476810814,2013-03-07,0.10583831513897952,19 days 00:00:00.000000000,19.0
403,2014-03-01,0.0,2014-03-25,0.1730506710494168,-24 days +00:00:00.000000000,24.0
415,2015-03-26,2.556070441789806,2015-03-29,0.15824650895475673,-3 days +00:00:00.000000000,3.0
425,2016-03-01,0.0,2016-03-28,0.23223389838858305,-27 days +00:00:00.000000000,27.0
437,2017-03-30,14.36423224150204,2017-03-30,0.12519935501081025,0 days 00:00:00.000000000,0.0
