index,Thiessen_date,Thiessen,skew_date,skew,diff_days,abs_days
7,1980-11-20,60.43993377771414,1980-11-05,0.18612640003478315,15 days 00:00:00.000000000,15.0
18,1981-11-10,38.81886567193237,1981-11-09,0.14474405858272288,1 days 00:00:00.000000000,1.0
30,1982-11-11,43.86099513469179,1982-11-29,0.03180192615581634,-18 days +00:00:00.000000000,18.0
42,1983-11-02,68.67261916815258,1983-11-03,0.17769207212858934,-1 days +00:00:00.000000000,1.0
53,1984-11-29,41.175626082024884,1984-11-01,0.13102708693961804,28 days 00:00:00.000000000,28.0
65,1985-11-03,41.35023529774681,1985-11-12,0.10812550469490184,-9 days +00:00:00.000000000,9.0
77,1986-11-15,50.66717255566081,1986-11-03,0.155074256225756,12 days 00:00:00.000000000,12.0
89,1987-11-14,32.394329269811216,1987-11-30,0.21561582575875934,-16 days +00:00:00.000000000,16.0
101,1988-11-07,69.31626318534728,1988-11-30,0.20462437486732865,-23 days +00:00:00.000000000,23.0
113,1989-11-11,37.22602830832846,1989-11-24,0.15934130498933394,-13 days +00:00:00.000000000,13.0
125,1990-11-09,52.72007692794985,1990-11-26,0.2471639896443192,-17 days +00:00:00.000000000,17.0
148,1992-11-18,21.745998524439653,1992-11-01,0.13931952970813666,17 days 00:00:00.000000000,17.0
160,1993-11-10,40.71464429052278,1993-11-22,0.0937516652363756,-12 days +00:00:00.000000000,12.0
172,1994-11-06,22.69004065195957,1994-11-11,0.07021485031975168,-5 days +00:00:00.000000000,5.0
184,1995-11-09,38.52384591763994,1995-11-02,0.12265690493147804,7 days 00:00:00.000000000,7.0
196,1996-11-30,42.8271534389386,1996-11-19,0.1413325455607767,11 days 00:00:00.000000000,11.0
208,1997-11-03,35.846669755798004,1997-11-02,0.3534922986518155,1 days 00:00:00.000000000,1.0
220,1998-11-09,109.06871509691028,1998-11-28,-0.01066873965830805,-19 days +00:00:00.000000000,19.0
232,1999-11-02,53.93127716374093,1999-11-20,0.0908178699778812,-18 days +00:00:00.000000000,18.0
244,2000-11-16,63.39244552923097,2000-11-02,0.2582270105043432,14 days 00:00:00.000000000,14.0
256,2001-11-14,38.22042389783663,2001-11-16,0.09306904907507284,-2 days +00:00:00.000000000,2.0
268,2002-11-21,34.5296077979325,2002-11-05,0.1511985334323186,16 days 00:00:00.000000000,16.0
280,2003-11-21,30.474115695783496,2003-11-23,0.06117910873548465,-2 days +00:00:00.000000000,2.0
292,2004-11-01,27.703090274753556,2004-11-19,0.12049365695965301,-18 days +00:00:00.000000000,18.0
304,2005-11-27,37.83055785550707,2005-11-20,0.25661680122509023,7 days 00:00:00.000000000,7.0
316,2006-11-20,11.926468820338542,2006-11-04,0.25318821488605603,16 days 00:00:00.000000000,16.0
328,2007-11-04,60.66291797306885,2007-11-10,0.17303480026674778,-6 days +00:00:00.000000000,6.0
340,2008-11-10,36.44782353021176,2008-11-12,0.15026321155068836,-2 days +00:00:00.000000000,2.0
352,2009-11-27,81.09486907660448,2009-11-23,0.1678435239600674,4 days 00:00:00.000000000,4.0
364,2010-11-19,61.4635719027165,2010-11-02,0.2345709320584139,17 days 00:00:00.000000000,17.0
375,2011-11-05,39.279502328797456,2011-11-04,0.14858361720770227,1 days 00:00:00.000000000,1.0
387,2012-11-04,23.57732486124888,2012-11-12,0.01574636998936671,-8 days +00:00:00.000000000,8.0
399,2013-11-07,82.73695356829532,2013-11-01,0.0858603200079334,6 days 00:00:00.000000000,6.0
411,2014-11-03,33.22540544188861,2014-11-02,0.11260813078403804,1 days 00:00:00.000000000,1.0
421,2015-11-02,40.52278307463581,2015-11-03,0.0663067406459873,-1 days +00:00:00.000000000,1.0
433,2016-11-06,42.182345794232695,2016-11-28,0.14383632823684686,-22 days +00:00:00.000000000,22.0
